,IPO Date,Symbol,Name,IPO Price,IPO Open Price,Shares Outstanding,IPO Market Capitalization,Volume Traded on Opening Day,No. of Employees,Currency,CPI Seasonally Adj,IPO + 1wk,Close Price,Price Change,Price Change 2,Price Up?,diff_exp
194,"Feb 7, 2020",NREF,NexPoint Real Estate Finance,19.00,19.00,5000000,95000000,1150996,3279.859413202934,USD,258.687,2020-02-14,19.15,0.149999999999999,1.0078947368421052,1,0.0
195,"Feb 7, 2020",PFHD,Professional Holding,18.50,19.31,8215262,158636709.22,33425.9259259259,135,USD,258.687,2020-02-14,20,0.690000000000001,1.035732780942517,1,0.8099999999999987
196,"Feb 7, 2020",ONEW,OneWater Marine,12.00,15.02,5390285,80962080.7,1431044,1102,USD,258.687,2020-02-14,17.5,2.48,1.1651131824234355,1,3.0199999999999996
197,"Feb 12, 2020",HUIZ,Huize Holding,10.50,10.75,51917829,558116661.75,2222297,1160,CNY,258.687,2020-02-19,10.47,-0.279999999999999,0.9739534883720931,0,0.25
198,"Feb 13, 2020",RVMD,Revolution Medicines,17.00,28.21,56902309,1605214136.89,7317175,95,USD,258.687,2020-02-20,31,2.79,1.0989010989010988,1,11.21
199,"Feb 13, 2020",MEDS,TRxADE HEALTH,6.50,5.90,6539428,38582625.2,11358.0681818182,29,USD,258.687,2020-02-20,7.8,1.9,1.3220338983050846,1,0.5999999999999996
200,"Feb 13, 2020",GRIL,Muscle Maker,5.00,4.70,7254464,34081471.872,266516,3279.859413202934,USD,258.687,2020-02-20,3.69,-1.008,0.7851063829787234,0,0.2999999999999998
201,"Feb 24, 2020",ZCMD,Zhongchao,4.00,4.34,19102420,82904502.8,623300,90,USD,258.687,2020-03-02,3.6,-0.74,0.8294930875576038,0,0.33999999999999986
202,"Feb 28, 2020",PASG,Passage Bio,18.00,22.27,43998295,979842029.65,4960962,20,USD,258.687,2020-03-06,20.2,-2.07,0.9070498428378985,0,4.27
203,"Mar 3, 2020",GFL,GFL Environmental,19.00,17.50,314357791,5501261342.5,14423162,11500,CAD,258.824,2020-03-10,16.65,-0.850000000000001,0.9514285714285714,0,1.5
204,"Mar 12, 2020",IMRA,IMARA,16.00,14.00,16575465,232056510,455901,20,USD,258.824,2020-03-19,16.6,2.6,1.1857142857142857,1,2.0
205,"Apr 1, 2020",WIMI,WiMi Hologram Cloud,5.50,6.00,59055566,354333396,1624077,147,CNY,257.98900000000003,2020-04-08,5.485,-0.515,0.9141666666666667,0,0.5
206,"Apr 3, 2020",ZNTL,Zentalis Pharmaceuticals,18.00,25.00,34501524,862538100,1915036,62,USD,257.98900000000003,2020-04-10,24.31,-0.690000000000001,0.9723999999999999,0,7.0
207,"Apr 8, 2020",KROS,Keros Therapeutics,16.00,20.85,19189391,400098802.35,1063768,26,USD,257.98900000000003,2020-04-15,27.18,6.33,1.303597122302158,1,4.850000000000001
208,"Apr 24, 2020",ORIC,Oric Pharmaceuticals,16.00,26.00,28792407,748602582,3699301,57,USD,257.98900000000003,2020-05-01,26.55,0.550000000000001,1.021153846153846,1,10.0
209,"May 1, 2020",LYRA,Lyra Therapeutics,16.00,22.00,12399563,272790386,1738727,34,USD,256.192,2020-05-08,15.21,-6.79,0.6913636363636364,0,6.0
210,"May 5, 2020",GAN,GAN Limited,8.50,10.65,27983910,298028641.5,6082135,136,USD,256.192,2020-05-12,15.26,4.61,1.4328638497652582,1,2.1500000000000004
211,"May 8, 2020",KC,Kingsoft Cloud Holdings,17.00,20.37,205264432,4181236479.84,15162502,1841,CNY,256.192,2020-05-15,23.1,2.73,1.134020618556701,1,3.370000000000001
212,"May 8, 2020",AYLA,Ayala Pharmaceuticals,15.00,15.66,12446611,194913928.26,1728710,31,USD,256.192,2020-05-15,15,-0.66,0.9578544061302682,0,0.6600000000000001
213,"May 8, 2020",CLEU,China Liberal Education Holdings,6.00,5.00,6333333,31666665,196098,98,USD,256.192,2020-05-15,4.31,-0.69,0.8619999999999999,0,1.0
214,"May 14, 2020",GIK,GigCapital3,10.00,20.99,9119672,191457056.537094,0,978,JPY,256.192,2020-05-21,21.61764544742,0.623792100820005,1.0299021175521677,1,10.989999999999998
215,"May 15, 2020",ADCT,ADC Therapeutics,19.00,30.00,68892864,2066785920,4937406,138,USD,256.192,2020-05-22,35.3,5.3,1.1766666666666665,1,11.0
216,"May 21, 2020",SLQT,SelectQuote,20.00,26.20,161817264,4239612316.8,20369113,1800,USD,256.192,2020-05-28,28.45,2.25,1.0858778625954197,1,6.199999999999999
217,"May 22, 2020",NARI,Inari Medical,19.00,41.30,46950400,1939051520,6791293,240,USD,256.192,2020-05-29,44,2.7,1.0653753026634383,1,22.299999999999997
218,"Jun 3, 2020",WMG,Warner Music Group,25.00,27.00,77000000,2079000000,34950894,5400,USD,255.942,2020-06-10,31.05,4.05,1.1500000000000001,1,2.0
219,"Jun 3, 2020",PLRX,Pliant Therapeutics,16.00,25.00,34201346,855033650,4269207,62,USD,255.942,2020-06-10,23.28,-1.72,0.9312,0,9.0
220,"Jun 4, 2020",ZI,ZoomInfo Technologies,21.00,40.00,45378984,1815159360,24801780,3279.859413202934,USD,255.942,2020-06-11,49.5,9.5,1.2375,1,19.0
221,"Jun 5, 2020",FOUR,Shift4 Payments,23.00,33.10,21074996,697582367.6,12214912,738,USD,255.942,2020-06-12,34.75,1.65,1.0498489425981872,1,10.100000000000001
222,"Jun 5, 2020",LEGN,Legend Biotech,23.00,37.01,129242553,4783266886.53,8606276,645,USD,255.942,2020-06-12,38.04,1.03,1.0278303161307756,1,14.009999999999998
223,"Jun 5, 2020",AMTI,Applied Molecular Transport,14.00,25.51,32400624,826539918.24,3479293,49,USD,255.942,2020-06-12,25.72,0.209999999999997,1.0082320658565267,1,11.510000000000002
224,"Jun 5, 2020",CALT,Calliditas Therapeutics AB,19.50,2.78,120120000,333625058.182416,19385.8888888889,3703,EUR,255.942,2020-06-12,2.73165445586,-0.04577693094,0.9826095164964028,0,16.72
225,"Jun 5, 2020",DADA,Dada Nexus,16.00,18.30,222234254,4066886848.2,7825932,2149,CNY,255.942,2020-06-12,14.75,-3.55,0.8060109289617486,0,2.3000000000000007
226,"Jun 9, 2020",VRM,Vroom,22.00,40.19,115237090,4631378647.1,16366501,800,USD,255.942,2020-06-16,42.1,1.91,1.047524259766111,1,18.189999999999998
227,"Jun 10, 2020",UCL,uCloudlink Group,18.00,24.63,28155190,693462329.7,948337,777,USD,255.942,2020-06-17,17.9037,-6.7263,0.7269062119366627,0,6.629999999999999
228,"Jun 11, 2020",LTRN,Lantern Pharma,15.00,14.80,6217594,92020391.2,1353172,6,USD,255.942,2020-06-18,12.9,-1.9,0.8716216216216216,0,0.1999999999999993
229,"Jun 12, 2020",RNA,Avidity Biosciences,18.00,26.18,35350798,925483891.64,5807674,38,USD,255.942,2020-06-19,30.07,3.89,1.148586707410237,1,8.18
230,"Jun 12, 2020",BNR,Burning Rock Biotech,16.50,22.85,101779534,2325662351.9,5021739,753,CNY,255.942,2020-06-19,28.79,5.94,1.259956236323851,1,6.350000000000001
231,"Jun 12, 2020",GBIO,Generation Bio Co.,19.00,22.32,44634420,996240254.4,4103452,85,USD,255.942,2020-06-19,21.91,-0.41,0.9816308243727598,0,3.3200000000000003
232,"Jun 12, 2020",PCVX,Vaxcyte,16.00,20.80,48385771,1006424036.8,3627331,43,USD,255.942,2020-06-19,35.45,14.65,1.7043269230769231,1,4.800000000000001
233,"Jun 12, 2020",AZEK,The AZEK Company,23.00,27.50,111043031,3053683352.5,21832445,1540,USD,255.942,2020-06-19,30.4,2.9,1.1054545454545455,1,4.5
234,"Jun 16, 2020",RPRX,Royalty Pharma,28.00,43.99,354175555,15580182664.45,27619334,35,USD,255.942,2020-06-23,50.95,6.96,1.158217776767447,1,15.990000000000002
235,"Jun 19, 2020",FMTX,Forma Therapeutics Holdings,20.00,40.00,36497123,1459884920,1572474,80,USD,255.942,2020-06-26,45,5,1.125,1,20.0
236,"Jun 19, 2020",PROG,Progenity,15.00,15.11,45163795,682424942.45,3023188,674,USD,255.942,2020-06-26,9.98,-5.13,0.6604897418927863,0,0.10999999999999943
237,"Jun 19, 2020",GTH,Genetron Holdings,16.00,16.15,88362020,1427046623,12288043,697,CNY,255.942,2020-06-26,12.81,-3.34,0.7931888544891642,0,0.14999999999999858
238,"Jun 19, 2020",NUZE,NuZee,9.00,8.80,13729421,120818904.8,3567.93333333333,27,USD,255.942,2020-06-26,9.15,0.35,1.0397727272727273,1,0.1999999999999993
239,"Jun 19, 2020",RPTX,Repare Therapeutics,20.00,32.49,35018085,1137737581.65,4806251,64,USD,255.942,2020-06-26,32.3,-0.190000000000005,0.9941520467836256,0,12.490000000000002
240,"Jun 26, 2020",PYPD,PolyPid,16.00,16.00,17046451,272743216,2666664,58,USD,255.942,2020-07-03,17.33,1.33,1.083125,1,0.0
241,"Jun 26, 2020",EBON,Ebang International Holdings,5.23,4.60,84409554,388283948.4,694106,240,USD,255.942,2020-07-03,4.37,-0.23,0.9500000000000001,0,0.6300000000000008
242,"Jun 26, 2020",FUSE,Fusion Acquisition,10.00,0.08,66336566,5592769.29015168,255629.327868852,3279.859413202934,CAD,255.942,2020-07-03,0.055262867025,-0.029046129165,0.6907858378124999,0,9.92
243,"Jun 26, 2020",AKUS,Akouos,17.00,22.26,32481704,723042731.04,2695348,57,USD,255.942,2020-07-03,21.15,-1.11,0.9501347708894877,0,5.260000000000002
244,"Jun 26, 2020",API,Agora,20.00,45.00,99224482,4465101690,7705283,498,USD,255.942,2020-07-03,56.49,11.49,1.2553333333333334,1,25.0
245,"Jun 26, 2020",FUSN,Fusion Pharmaceuticals,17.00,18.50,41664044,770784814,5158413,40,USD,255.942,2020-07-03,16,-2.5,0.8648648648648649,0,1.5
246,"Jun 26, 2020",ACI,Albertsons Companies,16.00,15.50,479026753,7424914671.5,37289540,270000,USD,255.942,2020-07-03,15.81,0.31,1.02,1,0.5
247,"Jun 30, 2020",ADTX,Aditx,9.00,5.50,3968312,21825716,1047809,2,USD,255.942,2020-07-07,3.85,-1.65,0.7000000000000001,0,3.5
248,"Jul 1, 2020",DNB,Dun &amp; Bradstreet Holdings,22.00,25.00,411255940,10281398500,37148431,4037,USD,257.282,2020-07-08,26.49,1.49,1.0595999999999999,1,3.0
249,"Jul 2, 2020",ACCD,Accolade,22.00,35.00,47285302,1654985570,8507583,1250,USD,257.282,2020-07-09,34,-1,0.9714285714285714,0,13.0
250,"Jul 2, 2020",LMND,Lemonade,29.00,50.06,54896246,2748106074.76,18371874,381,USD,257.282,2020-07-09,77.01,26.95,1.5383539752297244,1,21.060000000000002
251,"Jul 8, 2020",BLCT,BlueCity Holdings,16.00,20.45,35651340,729069903,5179481,488,CNY,257.282,2020-07-15,19,-1.45,0.9290953545232274,0,4.449999999999999
252,"Jul 10, 2020",PSTX,Poseida Therapeutics,16.00,16.90,61815886,1044688473.4,7940544,156,USD,257.282,2020-07-17,16.1,-0.799999999999997,0.9526627218934913,0,0.8999999999999986
253,"Jul 10, 2020",IVA,Inventiva,14.40,15.24,30900389,470861741.663819,152425.65625,3279.859413202934,EUR,257.282,2020-07-17,11.45616252306,-3.78188971194,0.751716700988189,0,0.8399999999999999
254,"Jul 10, 2020",QH,Quhuo,10.00,15.31,51906410,794687137.1,3322884,551,CNY,257.282,2020-07-17,10.51,-4.8,0.6864794252122796,0,5.3100000000000005
255,"Jul 10, 2020",NKTX,Nkarta,18.00,54.45,30427537,1656779389.65,1317443,70,USD,257.282,2020-07-17,37.02,-17.43,0.6798898071625344,0,36.45
256,"Jul 13, 2020",PTK,PTK Acquisition,10.00,0.43,291950272,124508204.295058,281334.571428571,17,USD,257.282,2020-07-20,0.41984929641,-0.00662129203,0.9763937125813954,0,9.57
257,"Jul 14, 2020",NCNO,nCino,31.00,71.00,89643127,6364662017,10526720,934,USD,257.282,2020-07-21,74.97,3.97,1.0559154929577466,1,40.0
258,"Jul 15, 2020",DEH,D8 Holdings,10.00,17.24,73657437,1270215155.7686,0,3814,USD,257.282,2020-07-22,18.453802064,1.2089017864,1.0704061522041766,1,7.239999999999998
259,"Jul 15, 2020",GOCO,GoHealth,21.00,25.00,84182961,2104574025,40101505,1857,USD,257.282,2020-07-22,21.98,-3.02,0.8792,0,4.0
260,"Jul 16, 2020",RLAY,Relay Therapeutics,20.00,34.85,86875742,3027185229.99,7091857,122,USD,257.282,2020-07-23,36.2,1.355,1.0387374461979915,1,14.850000000000001
261,"Jul 16, 2020",TIG,Trean Insurance Group,15.00,17.03,51142857,870962854.71,7615823,240,USD,257.282,2020-07-23,16.24,-0.790000000000003,0.9536112742219611,0,2.030000000000001
262,"Jul 17, 2020",ALXO,ALX Oncology Holdings,19.00,37.50,35211553,1320433237.5,1594878,15,USD,257.282,2020-07-24,30.25,-7.25,0.8066666666666666,0,18.5
263,"Jul 17, 2020",RNLX,Renalytix,13.50,13.92,29708067,413536292.64,1662187,3279.859413202934,USD,257.282,2020-07-24,14.59,0.67,1.048132183908046,1,0.41999999999999993
264,"Jul 17, 2020",BLI,Berkeley Lights,22.00,51.01,60943919,3108444588.595,4507133,210,USD,257.282,2020-07-24,59.5,8.495,1.166437953342482,1,29.009999999999998
265,"Jul 22, 2020",JAMF,Jamf Holding,26.00,46.00,116362404,5352670584,22417509,1318,USD,257.282,2020-07-29,40.3,-5.7,0.8760869565217391,0,20.0
266,"Jul 23, 2020",EDTK,Skillful Craftsman Education Technology,5.00,5.40,12450000,67230000,2374308,44,USD,257.282,2020-07-30,4.3,-1.1,0.7962962962962962,0,0.40000000000000036
267,"Jul 23, 2020",MEG,Montrose Environmental Group,15.00,16.50,20912422,345054963,5041958,1700,USD,257.282,2020-07-30,22.22,5.72,1.3466666666666667,1,1.5
268,"Jul 24, 2020",ANNX,Annexon,17.00,17.40,36008687,626551153.8,4914006,30,USD,257.282,2020-07-31,18.23,0.830000000000002,1.0477011494252875,1,0.3999999999999986
269,"Jul 24, 2020",INZY,Inozyme Pharma,16.00,20.80,22314851,464148900.8,1736995,24,USD,257.282,2020-07-31,19.55,-1.25,0.9399038461538461,0,4.800000000000001
270,"Jul 24, 2020",ITOS,iTeos Therapeutics,19.00,25.55,33434807,854259318.85,2354400,46,USD,257.282,2020-07-31,19.68,-5.87,0.7702544031311154,0,6.550000000000001
271,"Jul 24, 2020",NRIX,Nurix Therapeutics,19.00,18.06,37037996,668906207.76,5699192,103,USD,257.282,2020-07-31,19.39,1.33,1.0736434108527133,1,0.9400000000000013
272,"Jul 29, 2020",VERX,Vertex,19.00,25.56,22576819,577063493.64,16094582,1100,USD,257.282,2020-08-05,24.69,-0.869999999999997,0.9659624413145541,0,6.559999999999999
273,"Jul 30, 2020",ALVR,AlloVir,17.00,21.00,62669373,1316056833,5316080,21,USD,257.282,2020-08-06,32.24,11.24,1.5352380952380953,1,4.0
274,"Jul 30, 2020",LI,Li Auto,11.50,0.01,282212953,3172750.14929862,19373.1666666667,3279.859413202934,EUR,257.282,2020-08-06,0.01124239733,0,1.124239733,1,11.49
275,"Jul 31, 2020",GOED,1847 Goedeker,9.00,9.40,5861200,55095280,851060,67,USD,257.282,2020-08-07,8.4225,-0.977500000000001,0.8960106382978722,0,0.40000000000000036
276,"Jul 31, 2020",FTHM,Fathom Holdings,10.00,11.50,13653168,157011432,2018024,22,USD,257.282,2020-08-07,10.24,-1.26,0.8904347826086957,0,1.5
277,"Jul 31, 2020",VSTA,Vasta Platform,19.00,22.10,18575492,410518373.2,11079941,1956,BRL,257.282,2020-08-07,17.8,-4.3,0.8054298642533937,0,3.1000000000000014
278,"Jul 31, 2020",VITL,Vital Farms,22.00,35.00,39175767,1371151845,5899422,161,USD,257.282,2020-08-07,38.86,3.86,1.1102857142857143,1,13.0
279,"Aug 4, 2020",HSAQ,Health Sciences Acquisitions Corp. 2,10.00,11.41,17841305,203569290.05,255070,4,NA,258.60400000000004,2020-08-11,11.46,0.050000000000001,1.0043821209465382,1,1.4100000000000001
280,"Aug 5, 2020",BIGC,BigCommerce Holdings,24.00,68.00,60792991,4133923388,11715006,690,USD,258.60400000000004,2020-08-12,79.8,11.8,1.173529411764706,1,44.0
281,"Aug 5, 2020",RXT,Rackspace Technology,21.00,16.98,199057382,3379994346.36,26179605,6800,USD,258.60400000000004,2020-08-12,15.8,-1.18,0.9305064782096585,0,4.02
